date,datetime,cash_type,money,coffee_name,year,month,day,hour,price_band,city
10-03-2025,41:57.9,card,136.64,Hot Chocolate,2025,March,10,15,High,Jaipur
10-03-2025,18:00.6,card,60.79,Latte,2025,March,10,16,Medium,Ahmedabad
10-03-2025,18:54.2,card,248.95,Latte,2025,March,10,16,Premium,Mumbai
10-03-2025,24:25.4,card,245.47,Cappuccino,2025,March,10,16,Premium,Pune
10-03-2025,25:32.5,card,165.88,Americano with Milk,2025,March,10,16,Premium,Jaipur
10-03-2025,15:54.2,card,203.06,Americano,2025,March,10,18,Premium,Ahmedabad
10-03-2025,48:30.2,card,181.62,Latte,2025,March,10,18,Premium,Ahmedabad
10-03-2025,49:22.3,card,152.36,Latte,2025,March,10,18,Premium,Kolkata
10-03-2025,26:42.9,card,22.8,Americano with Milk,2025,March,10,19,Low,Chennai
11-03-2025,46:25.6,card,119.14,Americano,2025,March,11,8,High,Ahmedabad
11-03-2025,12:27.7,card,171.95,Cappuccino,2025,March,11,9,Premium,Bangalore
11-03-2025,27:04.4,card,172.61,Latte,2025,March,11,9,Premium,Jaipur
11-03-2025,26:57.8,card,99.55,Americano,2025,March,11,10,Medium,Delhi
11-03-2025,33:20.4,card,236.01,Americano,2025,March,11,12,Premium,Delhi
11-03-2025,16:54.7,card,50.17,Americano,2025,March,11,13,Medium,Pune
11-03-2025,29:31.1,card,130.09,Hot Chocolate,2025,March,11,16,High,Kochi
11-03-2025,30:16.1,card,175.81,Cocoa,2025,March,11,16,Premium,Chennai
11-03-2025,49:40.7,card,177.31,Hot Chocolate,2025,March,11,16,Premium,Kochi
11-03-2025,46:50.2,card,165.67,Cappuccino,2025,March,11,17,Premium,Ahmedabad
11-03-2025,56:52.1,card,76.07,Americano with Milk,2025,March,11,18,Medium,Jaipur
11-03-2025,07:14.4,card,47.49,Latte,2025,March,11,19,Low,Pune
11-03-2025,08:56.3,card,162.63,Cocoa,2025,March,11,20,Premium,Hyderabad
12-03-2025,11:39.4,card,153.83,Cocoa,2025,March,12,11,Premium,Ahmedabad
12-03-2025,47:34.3,card,53.05,Americano with Milk,2025,March,12,11,Medium,Chennai
12-03-2025,50:15.4,card,179.23,Cappuccino,2025,March,12,11,Premium,Delhi
12-03-2025,55:55.9,card,119.24,Americano,2025,March,12,11,High,Kolkata
12-03-2025,56:48.9,card,170.26,Americano,2025,March,12,11,Premium,Jaipur
12-03-2025,06:11.1,card,210.97,Americano,2025,March,12,12,Premium,Mumbai
12-03-2025,55:38.4,card,50.73,Hot Chocolate,2025,March,12,12,Medium,Kochi
12-03-2025,01:49.3,card,14.59,Latte,2025,March,12,13,Low,Pune
12-03-2025,56:23.6,card,196.98,Latte,2025,March,12,13,Premium,Kochi
12-03-2025,27:37.2,card,156.33,Cappuccino,2025,March,12,16,Premium,Jaipur
12-03-2025,35:04.0,card,177.91,Latte,2025,March,12,16,Premium,Kochi
12-03-2025,36:00.7,card,211.16,Latte,2025,March,12,16,Premium,Jaipur
12-03-2025,10:34.2,card,202.67,Americano,2025,March,12,18,Premium,Kochi
12-03-2025,17:17.8,card,240.62,Cocoa,2025,March,12,18,Premium,Bangalore
12-03-2025,24:40.5,card,138.62,Americano,2025,March,12,18,High,Hyderabad
12-03-2025,38:56.6,card,127.24,Cappuccino,2025,March,12,18,High,Ahmedabad
12-03-2025,42:13.7,card,106.45,Americano,2025,March,12,18,High,Ahmedabad
13-03-2025,01:36.4,card,46.89,Cappuccino,2025,March,13,7,Low,Chennai
13-03-2025,23:17.5,card,147.43,Americano with Milk,2025,March,13,8,High,Mumbai
13-03-2025,04:47.3,card,76.48,Americano with Milk,2025,March,13,9,Medium,Mumbai
13-03-2025,20:09.5,card,231.11,Latte,2025,March,13,9,Premium,Chennai
13-03-2025,22:04.6,card,149.97,Espresso,2025,March,13,9,High,Kolkata
13-03-2025,38:19.6,card,152.28,Americano,2025,March,13,9,Premium,Ahmedabad
13-03-2025,39:14.6,card,95.18,Americano with Milk,2025,March,13,9,Medium,Kolkata
13-03-2025,18:02.3,card,22.48,Americano,2025,March,13,11,Low,Jaipur
13-03-2025,13:37.4,card,17.62,Latte,2025,March,13,12,Low,Jaipur
13-03-2025,53:50.0,card,111.6,Americano with Milk,2025,March,13,14,High,Delhi
13-03-2025,55:31.6,card,30.3,Americano,2025,March,13,14,Low,Kochi
13-03-2025,47:43.6,card,155.64,Cappuccino,2025,March,13,18,Premium,Mumbai
14-03-2025,55:06.0,card,221.43,Americano,2025,March,14,7,Premium,Delhi
14-03-2025,13:40.2,card,221.9,Americano with Milk,2025,March,14,8,Premium,Hyderabad
14-03-2025,59:26.8,card,168.17,Americano,2025,March,14,8,Premium,Chennai
14-03-2025,00:29.9,card,60.7,Latte,2025,March,14,9,Medium,Chennai
14-03-2025,26:07.9,card,217.12,Espresso,2025,March,14,9,Premium,Jaipur
14-03-2025,28:37.2,card,222.66,Americano,2025,March,14,9,Premium,Ahmedabad
14-03-2025,20:51.3,card,57.2,Americano,2025,March,14,10,Medium,Kolkata
14-03-2025,48:22.8,card,186.98,Latte,2025,March,14,10,Premium,Mumbai
14-03-2025,49:27.8,card,78.76,Cappuccino,2025,March,14,10,Medium,Delhi
14-03-2025,35:17.3,card,202.63,Americano,2025,March,14,14,Premium,Kolkata
14-03-2025,36:21.8,card,249.34,Latte,2025,March,14,14,Premium,Delhi
14-03-2025,54:21.0,card,17.21,Latte,2025,March,14,15,Low,Kochi
14-03-2025,55:40.8,card,225.37,Latte,2025,March,14,15,Premium,Hyderabad
14-03-2025,27:04.0,card,159.43,Americano,2025,March,14,16,Premium,Hyderabad
14-03-2025,31:00.2,card,243.61,Cocoa,2025,March,14,16,Premium,Kolkata
14-03-2025,31:55.1,card,121.6,Cocoa,2025,March,14,16,High,Kolkata
14-03-2025,32:40.2,card,213.37,Cocoa,2025,March,14,16,Premium,Kolkata
14-03-2025,05:24.1,card,24.97,Americano,2025,March,14,17,Low,Delhi
14-03-2025,22:14.7,card,90.47,Americano,2025,March,14,17,Medium,Kochi
14-03-2025,27:15.3,card,26.08,Latte,2025,March,14,17,Low,Bangalore
14-03-2025,28:38.3,card,244.08,Latte,2025,March,14,17,Premium,Kolkata
14-03-2025,20:22.0,card,206.07,Americano,2025,March,14,20,Premium,Ahmedabad
14-03-2025,40:43.6,card,214.61,Americano,2025,March,14,21,Premium,Mumbai
15-03-2025,53:22.3,card,235.11,Americano with Milk,2025,March,15,9,Premium,Mumbai
15-03-2025,03:22.5,card,30.42,Cappuccino,2025,March,15,10,Low,Delhi
15-03-2025,55:42.0,card,102.54,Americano,2025,March,15,13,High,Kolkata
15-03-2025,10:23.4,card,27.05,Cappuccino,2025,March,15,17,Low,Jaipur
15-03-2025,12:08.4,card,60.59,Americano with Milk,2025,March,15,17,Medium,Chennai
15-03-2025,30:36.5,card,65.05,Americano with Milk,2025,March,15,19,Medium,Bangalore
15-03-2025,51:27.1,card,122.59,Cappuccino,2025,March,15,19,High,Ahmedabad
16-03-2025,32:17.3,card,74.45,Cappuccino,2025,March,16,9,Medium,Kochi
16-03-2025,36:23.2,card,34.23,Americano with Milk,2025,March,16,9,Low,Jaipur
16-03-2025,50:09.4,card,50.2,Latte,2025,March,16,10,Medium,Hyderabad
16-03-2025,00:47.1,card,45.35,Hot Chocolate,2025,March,16,12,Low,Jaipur
16-03-2025,22:42.6,card,243.54,Americano,2025,March,16,14,Premium,Delhi
17-03-2025,54:40.6,card,192.23,Americano,2025,March,17,6,Premium,Bangalore
17-03-2025,09:50.1,card,242.26,Americano,2025,March,17,8,Premium,Pune
17-03-2025,18:02.7,card,115.54,Americano,2025,March,17,8,High,Pune
17-03-2025,02:59.0,card,76.81,Americano with Milk,2025,March,17,9,Medium,Kolkata
17-03-2025,32:39.5,card,201.59,Americano,2025,March,17,10,Premium,Kolkata
17-03-2025,59:01.0,card,88.3,Americano,2025,March,17,13,Medium,Delhi
17-03-2025,21:24.5,card,81.85,Cocoa,2025,March,17,14,Medium,Kochi
17-03-2025,22:19.7,card,65.8,Cocoa,2025,March,17,14,Medium,Kolkata
17-03-2025,48:03.5,card,41.12,Latte,2025,March,17,14,Low,Chennai
17-03-2025,11:17.3,card,71.55,Cappuccino,2025,March,17,15,Medium,Bangalore
17-03-2025,47:15.9,card,95.28,Latte,2025,March,17,15,Medium,Delhi
17-03-2025,48:58.5,card,171.76,Latte,2025,March,17,15,Premium,Mumbai
17-03-2025,46:44.6,card,25.02,Americano,2025,March,17,16,Low,Hyderabad
18-03-2025,23:11.0,card,60.52,Americano with Milk,2025,March,18,8,Medium,Delhi
18-03-2025,33:49.6,card,204.17,Latte,2025,March,18,8,Premium,Delhi
18-03-2025,49:51.4,card,45.26,Latte,2025,March,18,10,Low,Pune
18-03-2025,51:17.7,card,92.23,Americano,2025,March,18,10,Medium,Ahmedabad
18-03-2025,47:20.0,card,217.52,Hot Chocolate,2025,March,18,11,Premium,Kochi
18-03-2025,48:55.7,card,47.18,Hot Chocolate,2025,March,18,11,Low,Ahmedabad
18-03-2025,43:35.1,card,29.86,Americano with Milk,2025,March,18,14,Low,Chennai
18-03-2025,03:53.4,card,126.29,Americano,2025,March,18,15,High,Mumbai
18-03-2025,11:07.4,card,82.58,Americano with Milk,2025,March,18,15,Medium,Pune
18-03-2025,09:07.6,card,145.22,Americano,2025,March,18,16,High,Mumbai
18-03-2025,11:45.1,card,202.91,Latte,2025,March,18,16,Premium,Chennai
18-03-2025,23:20.6,card,42.92,Espresso,2025,March,18,16,Low,Ahmedabad
18-03-2025,42:30.6,card,149.37,Cocoa,2025,March,18,18,High,Delhi
18-03-2025,43:17.5,card,131.32,Cocoa,2025,March,18,18,High,Kolkata
18-03-2025,00:35.0,card,44.58,Cocoa,2025,March,18,20,Low,Kolkata
18-03-2025,01:37.7,card,159.76,Cocoa,2025,March,18,20,Premium,Jaipur
18-03-2025,20:40.0,card,75.67,Latte,2025,March,18,21,Medium,Hyderabad
19-03-2025,03:07.1,card,127.08,Americano,2025,March,19,7,High,Kochi
19-03-2025,04:08.6,card,29.75,Americano,2025,March,19,7,Low,Chennai
19-03-2025,06:34.9,card,120.3,Cappuccino,2025,March,19,7,High,Hyderabad
19-03-2025,03:18.3,card,83.55,Americano,2025,March,19,8,Medium,Kochi
19-03-2025,18:39.2,card,207.37,Hot Chocolate,2025,March,19,10,Premium,Hyderabad
19-03-2025,55:39.8,card,23.67,Americano,2025,March,19,11,Low,Ahmedabad
19-03-2025,58:27.2,card,110.47,Americano,2025,March,19,12,High,Kochi
19-03-2025,12:53.2,card,120.02,Latte,2025,March,19,15,High,Ahmedabad
19-03-2025,14:23.4,card,184,Latte,2025,March,19,15,Premium,Delhi
19-03-2025,19:33.9,card,147.83,Latte,2025,March,19,16,High,Pune
19-03-2025,29:56.3,card,170.13,Americano,2025,March,19,16,Premium,Ahmedabad
19-03-2025,40:33.8,card,196.49,Cappuccino,2025,March,19,16,Premium,Kolkata
19-03-2025,42:16.0,card,216.93,Cappuccino,2025,March,19,16,Premium,Hyderabad
19-03-2025,51:35.2,card,85.33,Americano,2025,March,19,16,Medium,Jaipur
19-03-2025,52:29.7,card,139.13,Americano,2025,March,19,16,High,Bangalore
19-03-2025,00:00.0,card,211.63,Cocoa,2025,March,19,16,Premium,Kochi
19-03-2025,09:55.0,card,247.47,Americano with Milk,2025,March,19,17,Premium,Chennai
19-03-2025,27:39.7,card,223.48,Americano with Milk,2025,March,19,17,Premium,Jaipur
19-03-2025,29:50.4,card,99.15,Cortado,2025,March,19,18,Medium,Kolkata
19-03-2025,30:44.0,card,56.84,Espresso,2025,March,19,18,Medium,Ahmedabad
19-03-2025,31:26.0,card,127.45,Espresso,2025,March,19,18,High,Pune
20-03-2025,13:16.3,card,187.99,Americano with Milk,2025,March,20,8,Premium,Delhi
20-03-2025,52:04.8,card,128.22,Americano with Milk,2025,March,20,9,High,Bangalore
20-03-2025,06:44.3,card,125.96,Americano with Milk,2025,March,20,10,High,Mumbai
20-03-2025,45:44.2,card,211.18,Americano,2025,March,20,10,Premium,Jaipur
20-03-2025,55:17.4,card,96.74,Americano,2025,March,20,10,Medium,Pune
20-03-2025,48:24.4,card,216.35,Americano,2025,March,20,12,Premium,Mumbai
20-03-2025,04:43.9,card,107.63,Americano,2025,March,20,14,High,Bangalore
20-03-2025,20:37.9,card,88.78,Americano,2025,March,20,14,Medium,Chennai
20-03-2025,21:41.9,card,118.96,Espresso,2025,March,20,14,High,Chennai
20-03-2025,25:04.7,card,192.99,Cortado,2025,March,20,14,Premium,Hyderabad
20-03-2025,26:46.7,card,40.24,Cappuccino,2025,March,20,14,Low,Bangalore
20-03-2025,59:47.5,card,57.14,Cappuccino,2025,March,20,14,Medium,Bangalore
20-03-2025,05:22.4,card,238.35,Americano,2025,March,20,15,Premium,Mumbai
20-03-2025,21:51.8,card,52.12,Americano,2025,March,20,15,Medium,Pune
20-03-2025,45:45.0,card,146.25,Cappuccino,2025,March,20,16,High,Kochi
20-03-2025,23:51.4,card,149.04,Americano,2025,March,20,17,High,Mumbai
20-03-2025,55:58.7,card,127.51,Hot Chocolate,2025,March,20,18,High,Delhi
20-03-2025,36:41.6,card,164.74,Cocoa,2025,March,20,19,Premium,Chennai
20-03-2025,57:48.5,card,65.16,Cappuccino,2025,March,20,19,Medium,Chennai
20-03-2025,50:15.6,card,142.64,Latte,2025,March,20,21,High,Hyderabad
21-03-2025,06:12.0,card,99.32,Americano with Milk,2025,March,21,7,Medium,Delhi
21-03-2025,09:08.1,card,168.8,Americano with Milk,2025,March,21,7,Premium,Chennai
21-03-2025,16:43.7,card,43.89,Americano,2025,March,21,8,Low,Mumbai
21-03-2025,28:36.5,card,147.01,Americano,2025,March,21,8,High,Delhi
21-03-2025,29:20.9,card,54.46,Americano,2025,March,21,8,Medium,Mumbai
21-03-2025,35:19.0,card,76.87,Cappuccino,2025,March,21,8,Medium,Kochi
21-03-2025,50:09.3,card,62.49,Americano,2025,March,21,11,Medium,Kochi
21-03-2025,51:07.5,card,53.88,Latte,2025,March,21,11,Medium,Chennai
21-03-2025,02:48.3,card,208.17,Americano,2025,March,21,13,Premium,Chennai
21-03-2025,23:57.0,card,78.57,Latte,2025,March,21,13,Medium,Pune
21-03-2025,11:44.1,card,232.51,Cappuccino,2025,March,21,14,Premium,Kochi
21-03-2025,09:03.0,card,242.78,Cappuccino,2025,March,21,15,Premium,Jaipur
21-03-2025,24:42.5,card,147.1,Americano,2025,March,21,15,High,Jaipur
21-03-2025,28:19.6,card,44.32,Latte,2025,March,21,15,Low,Hyderabad
21-03-2025,29:32.3,card,99.89,Cappuccino,2025,March,21,15,Medium,Kochi
21-03-2025,01:28.8,card,201.46,Hot Chocolate,2025,March,21,17,Premium,Mumbai
21-03-2025,21:16.9,card,98.17,Latte,2025,March,21,17,Medium,Mumbai
21-03-2025,22:49.9,card,30.88,Latte,2025,March,21,17,Low,Kolkata
21-03-2025,52:12.7,card,143.63,Latte,2025,March,21,18,High,Delhi
21-03-2025,59:24.3,card,212.83,Americano,2025,March,21,18,Premium,Ahmedabad
22-03-2025,05:13.1,card,201.02,Americano with Milk,2025,March,22,9,Premium,Jaipur
22-03-2025,30:09.4,card,52.03,Americano with Milk,2025,March,22,10,Medium,Chennai
22-03-2025,14:06.0,card,171.46,Hot Chocolate,2025,March,22,11,Premium,Hyderabad
22-03-2025,41:20.6,card,62.92,Cocoa,2025,March,22,11,Medium,Ahmedabad
22-03-2025,18:27.5,card,62.37,Americano with Milk,2025,March,22,12,Medium,Bangalore
22-03-2025,25:59.7,card,219.78,Americano,2025,March,22,12,Premium,Hyderabad
22-03-2025,06:21.6,card,69.92,Americano,2025,March,22,13,Medium,Bangalore
22-03-2025,23:17.9,card,73.18,Americano with Milk,2025,March,22,13,Medium,Kochi
22-03-2025,57:58.2,card,10.16,Espresso,2025,March,22,15,Low,Bangalore
22-03-2025,26:59.8,card,218.96,Latte,2025,March,22,16,Premium,Bangalore
22-03-2025,53:35.9,card,200.22,Americano with Milk,2025,March,22,17,Premium,Pune
22-03-2025,16:52.7,card,160.56,Americano with Milk,2025,March,22,19,Premium,Pune
23-03-2025,07:11.3,card,190.06,Latte,2025,March,23,10,Premium,Pune
23-03-2025,34:54.9,card,46.49,Cappuccino,2025,March,23,10,Low,Kochi
23-03-2025,43:37.4,card,120,Cocoa,2025,March,23,14,High,Ahmedabad
23-03-2025,44:16.9,card,94.29,Cocoa,2025,March,23,14,Medium,Hyderabad
23-03-2025,47:28.7,card,32.51,Americano,2025,March,23,15,Low,Hyderabad
23-03-2025,11:38.6,card,126.67,Latte,2025,March,23,18,High,Chennai
08-02-2025,26:04.0,cash,230.98,Tea,2025,February,8,14,Premium,Pune
08-02-2025,28:26.0,cash,19.61,Tea,2025,February,8,14,Low,Kochi
08-02-2025,33:04.0,card,79.95,Espresso,2025,February,8,14,Medium,Chennai
08-02-2025,51:04.0,card,59.81,Chocolate with coffee,2025,February,8,15,Medium,Delhi
08-02-2025,35:01.0,cash,67.16,Chocolate with milk,2025,February,8,16,Medium,Chennai
08-02-2025,55:30.0,card,228.02,Espresso,2025,February,8,18,Premium,Ahmedabad
08-02-2025,59:03.0,cash,122.34,Coffee with Irish whiskey,2025,February,8,18,High,Jaipur
08-02-2025,00:28.0,cash,121.91,Irish whiskey with milk,2025,February,8,19,High,Bangalore
09-02-2025,45:45.0,card,192.54,Double Irish whiskey,2025,February,9,8,Premium,Pune
09-02-2025,41:36.0,cash,47.08,Chocolate with coffee,2025,February,9,10,Low,Jaipur
09-02-2025,42:55.0,cash,126.94,Double espresso,2025,February,9,10,High,Chennai
09-02-2025,18:53.0,cash,113.2,Americano with milk,2025,February,9,12,High,Kochi
09-02-2025,28:56.0,card,153.26,Espresso,2025,February,9,13,Premium,Bangalore
09-02-2025,16:48.0,card,249.89,Cappuccino,2025,February,9,15,Premium,Hyderabad
09-02-2025,43:17.0,card,194.67,Double espresso with milk,2025,February,9,15,Premium,Mumbai
09-02-2025,14:26.0,card,105.49,Double Irish whiskey,2025,February,9,16,High,Bangalore
09-02-2025,23:52.0,card,208.61,Caramel with Irish whiskey,2025,February,9,16,Premium,Ahmedabad
09-02-2025,25:15.0,card,50.97,Latte,2025,February,9,16,Medium,Ahmedabad
09-02-2025,47:17.0,card,17.31,Latte,2025,February,9,17,Low,Chennai
09-02-2025,01:22.0,card,59.07,Americano with milk,2025,February,9,18,Medium,Delhi
09-02-2025,01:22.0,card,91.7,Latte,2025,February,9,18,Medium,Ahmedabad
09-02-2025,01:22.0,card,132.54,Tea,2025,February,9,18,High,Ahmedabad
09-02-2025,02:39.0,card,157.63,Caramel with Irish whiskey,2025,February,9,18,Premium,Kochi
09-02-2025,50:36.0,cash,228.55,Coffee with Irish whiskey,2025,February,9,19,Premium,Chennai
10-02-2025,26:07.0,cash,132.36,Americano,2025,February,10,9,High,Bangalore
10-02-2025,26:32.0,cash,130.31,Americano,2025,February,10,12,High,Delhi
10-02-2025,21:29.0,cash,22.06,Chocolate with milk,2025,February,10,18,Low,Jaipur
11-02-2025,49:22.0,card,18.38,Tea,2025,February,11,9,Low,Mumbai
11-02-2025,35:30.0,card,142.28,Americano,2025,February,11,18,High,Pune
12-02-2025,57:46.0,cash,115.16,Chocolate with milk,2025,February,12,17,High,Hyderabad
13-02-2025,55:09.0,card,211.4,Latte,2025,February,13,7,Premium,Ahmedabad
13-02-2025,12:14.0,card,48.56,Double espresso with milk,2025,February,13,8,Low,Chennai
13-02-2025,47:48.0,card,15.99,Cappuccino,2025,February,13,8,Low,Pune
13-02-2025,28:04.0,card,117.77,Americano with milk,2025,February,13,10,High,Hyderabad
14-02-2025,33:35.0,card,66.99,Espresso,2025,February,14,12,Medium,Hyderabad
14-02-2025,27:58.0,cash,21.91,Espresso,2025,February,14,14,Low,Jaipur
14-02-2025,33:41.0,card,183.9,Double Irish whiskey,2025,February,14,14,Premium,Jaipur
14-02-2025,09:35.0,cash,36.78,Espresso,2025,February,14,16,Low,Jaipur
14-02-2025,02:15.0,card,156,Espresso,2025,February,14,19,Premium,Kolkata
14-02-2025,24:49.0,cash,77.45,Chocolate with milk,2025,February,14,19,Medium,Kolkata
14-02-2025,30:59.0,card,51.64,Coffee with Irish whiskey,2025,February,14,19,Medium,Hyderabad
14-02-2025,53:26.0,card,101.14,Super chocolate,2025,February,14,19,High,Jaipur
14-02-2025,54:48.0,card,202.35,Double Irish whiskey,2025,February,14,19,Premium,Kochi
15-02-2025,38:59.0,card,104.1,Americano,2025,February,15,9,High,Ahmedabad
15-02-2025,10:57.0,card,190.18,Double vanilla,2025,February,15,11,Premium,Pune
15-02-2025,43:38.0,cash,40.12,Mochaccino,2025,February,15,13,Low,Pune
15-02-2025,45:12.0,cash,195.47,Irish whiskey with milk,2025,February,15,13,Premium,Kolkata
15-02-2025,33:24.0,card,66.86,Tea,2025,February,15,15,Medium,Hyderabad
15-02-2025,35:50.0,card,172.57,Americano with milk,2025,February,15,15,Premium,Chennai
15-02-2025,48:07.0,card,145.79,Americano with milk,2025,February,15,15,High,Bangalore
16-02-2025,36:54.0,card,232.99,Latte,2025,February,16,16,Premium,Bangalore
16-02-2025,38:30.0,card,102.96,Caramel with chocolate,2025,February,16,16,High,Kolkata
16-02-2025,41:18.0,cash,25.88,Irish whiskey,2025,February,16,16,Low,Chennai
16-02-2025,41:18.0,cash,14.6,Double vanilla,2025,February,16,16,Low,Kolkata
16-02-2025,30:33.0,card,208.45,Latte,2025,February,16,19,Premium,Bangalore
16-02-2025,01:01.0,card,135.94,Coffee with Irish whiskey,2025,February,16,23,High,Chennai
16-02-2025,03:42.0,card,196.06,Cappuccino,2025,February,16,23,Premium,Jaipur
16-02-2025,04:57.0,card,66.26,Caramel coffee,2025,February,16,23,Medium,Hyderabad
17-02-2025,58:44.0,card,92.82,Espresso,2025,February,17,7,Medium,Pune
17-02-2025,17:59.0,cash,17.22,Cappuccino,2025,February,17,8,Low,Kochi
17-02-2025,26:51.0,card,240.76,Caramel with Irish whiskey,2025,February,17,16,Premium,Delhi
17-02-2025,57:46.0,cash,170.29,Americano with milk,2025,February,17,16,Premium,Hyderabad
17-02-2025,00:13.0,cash,233.97,Espresso,2025,February,17,17,Premium,Jaipur
17-02-2025,52:39.0,card,73.72,Cappuccino,2025,February,17,17,Medium,Bangalore
17-02-2025,26:38.0,cash,156.75,Coffee with Irish whiskey,2025,February,17,18,Premium,Jaipur
17-02-2025,10:07.0,cash,172.84,Americano with milk,2025,February,17,22,Premium,Kolkata
18-02-2025,52:42.0,cash,86.21,Vanilla with Irish whiskey,2025,February,18,9,Medium,Chennai
18-02-2025,14:06.0,card,213.55,Americano with milk,2025,February,18,10,Premium,Pune
18-02-2025,36:44.0,card,237.32,Cappuccino,2025,February,18,15,Premium,Ahmedabad
18-02-2025,42:11.0,card,222.37,Americano with milk,2025,February,18,15,Premium,Kolkata
19-02-2025,56:31.0,cash,187.38,Americano,2025,February,19,7,Premium,Hyderabad
19-02-2025,38:04.0,card,76.59,Americano,2025,February,19,10,Medium,Kolkata
19-02-2025,05:08.0,cash,77.59,Americano with milk,2025,February,19,12,Medium,Hyderabad
19-02-2025,20:37.0,card,241.21,Espresso,2025,February,19,12,Premium,Ahmedabad
20-02-2025,38:32.0,card,12.47,Cappuccino,2025,February,20,7,Low,Mumbai
20-02-2025,04:41.0,cash,181.85,Mochaccino,2025,February,20,8,Premium,Pune
20-02-2025,57:54.0,card,179.5,Coffee with Irish whiskey,2025,February,20,8,Premium,Kochi
20-02-2025,36:06.0,cash,159.45,Americano with milk,2025,February,20,9,Premium,Kochi
20-02-2025,36:06.0,cash,247.63,Espresso,2025,February,20,9,Premium,Delhi
20-02-2025,07:16.0,card,84.85,Latte,2025,February,20,12,Medium,Jaipur
20-02-2025,09:01.0,card,91.59,Cappuccino,2025,February,20,12,Medium,Mumbai
20-02-2025,20:58.0,card,28.95,Chocolate,2025,February,20,13,Low,Kochi
20-02-2025,06:57.0,card,116.27,Americano with milk,2025,February,20,17,High,Kolkata
20-02-2025,09:30.0,cash,72.65,Americano with milk,2025,February,20,17,Medium,Jaipur
20-02-2025,42:39.0,card,92.41,Double Irish whiskey,2025,February,20,17,Medium,Mumbai
21-02-2025,39:10.0,cash,210.3,Irish whiskey,2025,February,21,8,Premium,Chennai
